"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATP6V1E1",1.38112450954599e-05,0.937839819023107,0.516,0.167,0.189407415239137,"7","ATP6V1E1"
"BLVRB1",1.38967609766183e-05,0.903283945423803,0.484,0.158,0.190580180033343,"7","BLVRB"
"CLIC14",1.39488631346185e-05,0.649644379027096,1,0.641,0.191294709028158,"7","CLIC1"
"ARHGAP27",1.45372706356722e-05,1.15942279258634,0.258,0.058,0.199364129497608,"7","ARHGAP27"
"EIF2B1",1.46019015305554e-05,0.894414843392947,0.323,0.084,0.200250477590036,"7","EIF2B1"
"URM1",1.46854645741324e-05,0.942350151767734,0.419,0.124,0.201396461169652,"7","URM1"
"MRPL41",1.46966115737452e-05,0.951230732174322,0.484,0.153,0.201549331122342,"7","MRPL41"
"PLD3",1.48137131587344e-05,1.00046547783593,0.323,0.084,0.203155262258883,"7","PLD3"
"CFL12",1.48546550324942e-05,0.562511580518047,1,0.915,0.203716739115626,"7","CFL1"
"RPL26L1",1.49452459067391e-05,0.726359264649274,0.323,0.082,0.20495910236502,"7","RPL26L1"
"CYBA3",1.50622948923161e-05,0.633130044938593,1,0.845,0.206564312153223,"7","CYBA"
"MIIP",1.52745640378421e-05,1.08874059881806,0.258,0.058,0.209475371214966,"7","MIIP"
"NDUFS62",1.54203064442417e-05,0.861572222629784,0.645,0.226,0.211474082576331,"7","NDUFS6"
"RNASET23",1.5500178602256e-05,0.84768511078609,0.935,0.494,0.212569449351339,"7","RNASET2"
"CAPN22",1.60935812354694e-05,0.586153542344482,0.645,0.217,0.220707373063228,"7","CAPN2"
"MTHFD2",1.61970711393402e-05,1.48294116638491,0.29,0.072,0.222126633604911,"7","MTHFD2"
"BABAM1",1.65514259177415e-05,0.489122332872772,0.419,0.12,0.226986255035907,"7","BABAM1"
"IFITM32",1.67009198532174e-05,1.09742605847564,0.581,0.222,0.229036414867023,"7","IFITM3"
"ID23",1.69649109408386e-05,0.951386692958541,0.806,0.382,0.23265678864266,"7","ID2"
"IFI44L",1.75070278625829e-05,0.615225375725263,0.71,0.262,0.240091380107461,"7","IFI44L"
"SKAP2",1.75364641423959e-05,1.15236128535693,0.258,0.06,0.240495069248817,"7","SKAP2"
"TACC1",1.8800398847197e-05,0.828890759006525,0.29,0.071,0.257828669790459,"7","TACC1"
"MRPL15",1.89907841125418e-05,1.16904946239977,0.29,0.072,0.260439613319399,"7","MRPL15"
"PHB",1.90566653804934e-05,0.773341176216492,0.613,0.21,0.261343109028087,"7","PHB"
"SSR32",1.9172310174246e-05,0.598678654240696,0.548,0.177,0.262929061729609,"7","SSR3"
"C1QBP1",1.97707756730603e-05,0.707760256140025,0.871,0.367,0.271136417580349,"7","C1QBP"
"SLC25A62",2.00724158960325e-05,0.749118623172939,1,0.831,0.27527311159819,"7","SLC25A6"
"NUPL2",2.03599921030683e-05,0.620953443901896,0.258,0.059,0.279216931701478,"7","NUPL2"
"SDHD1",2.04503233737646e-05,1.00666314151609,0.548,0.191,0.280455734747807,"7","SDHD"
"COMMD31",2.05536054437958e-05,2.4988594725566,0.419,0.124,0.281872145056215,"7","COMMD3"
"ARPC32",2.11497216412803e-05,0.829798892187204,1,0.815,0.290047282588518,"7","ARPC3"
"ATXN2L",2.18972966139937e-05,0.833382243719977,0.29,0.071,0.300299525764309,"7","ATXN2L"
"PRCP",2.20867702797085e-05,1.15394653239711,0.29,0.073,0.302897967615923,"7","PRCP"
"PTRHD1",2.21324583095857e-05,0.898152140330851,0.419,0.127,0.303524533257658,"7","PTRHD1"
"FAM49B2",2.22973249733258e-05,0.79704579371586,0.71,0.298,0.305785514684189,"7","FAM49B"
"LRRC252",2.26973591782972e-05,0.944071287067049,0.355,0.1,0.311271583771167,"7","LRRC25"
"YWHAH2",2.26991525354401e-05,0.604899223574985,0.581,0.193,0.311296177871025,"7","YWHAH"
"NDUFS81",2.33959624718686e-05,0.54144676551905,0.677,0.234,0.320852229339206,"7","NDUFS8"
"SMARCB1",2.3552292499246e-05,0.696308479913426,0.419,0.124,0.32299613933466,"7","SMARCB1"
"ATP5G1",2.35886582391193e-05,0.895647525968742,0.581,0.203,0.323494859091282,"7","ATP5G1"
"S100A112",2.39348401210293e-05,0.429612538457717,1,0.521,0.328242397419796,"7","S100A11"
"EFHD23",2.40237806766647e-05,0.666755575612712,0.548,0.189,0.32946212819978,"7","EFHD2"
"RPS6KA1",2.41841443064477e-05,0.933896302453084,0.323,0.085,0.331661355018624,"7","RPS6KA1"
"SPG212",2.44455997807876e-05,0.373524043533702,0.548,0.172,0.335246955393722,"7","SPG21"
"NDUFS41",2.47755904172653e-05,1.16892029790246,0.419,0.13,0.339772446982376,"7","NDUFS4"
"RBPJ",2.49921717667023e-05,0.613617053650462,0.323,0.084,0.342742643608556,"7","RBPJ"
"GRINA1",2.71994336302784e-05,0.890808382143142,0.355,0.099,0.373013032805638,"7","GRINA"
"MED6",2.75650590276162e-05,0.604204086375287,0.29,0.071,0.378027219504729,"7","MED6"
"ITGB71",2.76479155968235e-05,0.567532322363896,0.452,0.137,0.379163514494837,"7","ITGB7"
"FLYWCH2",2.83948412407672e-05,1.15874294206053,0.29,0.074,0.389406852775882,"7","FLYWCH2"
"EIF4A3",3.02930833186022e-05,1.14471990324119,0.387,0.117,0.41543934463131,"7","EIF4A3"
"NAA10",3.45400539241445e-05,0.732939413483766,0.516,0.17,0.473682299515718,"7","NAA10"
"TPGS1",3.51817239935626e-05,0.988169538279457,0.387,0.118,0.482482162847717,"7","TPGS1"
"TMEM208",3.51996423366205e-05,0.440726667007066,0.419,0.124,0.482727895004414,"7","TMEM208"
"SNW1",3.5279524704119e-05,0.450711689369691,0.452,0.137,0.483823401792288,"7","SNW1"
"TMEM242",3.7226916105667e-05,0.396308503033067,0.29,0.073,0.510529927473118,"7","TMEM242"
"SNRPE",3.74644877186928e-05,0.765334088859191,0.484,0.153,0.513787984574152,"7","SNRPE"
"PSMB5",3.74917801188936e-05,0.994425292623423,0.355,0.102,0.514162272550507,"7","PSMB5"
"TPRKB",3.75073043905724e-05,0.995041852186488,0.258,0.062,0.51437517241231,"7","TPRKB"
"PRPF40A",3.83494684825701e-05,0.76850278973677,0.419,0.127,0.525924610769966,"7","PRPF40A"
"TPMT",3.84958969480926e-05,1.14210120053774,0.258,0.063,0.527932730746142,"7","TPMT"
"HEXB",3.88946755313175e-05,1.03706472656078,0.355,0.104,0.533401580236489,"7","HEXB"
"MIR24-21",3.93822385862173e-05,1.31656379225154,0.355,0.108,0.540088019971384,"7","MIR24-2"
"MX12",3.96171699713091e-05,0.810107942160581,0.581,0.214,0.543309868986533,"7","MX1"
"CBR11",3.96352755636163e-05,1.01054466468269,0.387,0.117,0.543558169079433,"7","CBR1"
"ATP5G32",3.9698650525776e-05,0.748824622308866,0.935,0.426,0.544427293310492,"7","ATP5G3"
"H2AFJ",3.97649204980602e-05,0.873736560876454,0.452,0.149,0.545336119710398,"7","H2AFJ"
"VKORC1",4.02794494241528e-05,0.352186477845979,0.419,0.125,0.552392369402831,"7","VKORC1"
"SFT2D11",4.0371429392919e-05,0.74861301605679,0.452,0.144,0.553653782694491,"7","SFT2D1"
"TMX1",4.08424522624022e-05,0.816396091618575,0.355,0.101,0.560113390326584,"7","TMX1"
"SRA11",4.08883615659899e-05,0.629327275065381,0.355,0.102,0.560742990515986,"7","SRA1"
"C19orf701",4.30713685287583e-05,0.704852743528931,0.613,0.219,0.590680748003391,"7","C19orf70"
"ADPGK",4.30796782442443e-05,0.979076493826752,0.355,0.103,0.590794707441566,"7","ADPGK"
"SUPT4H12",4.34935225043322e-05,0.405556549854407,0.774,0.283,0.596470167624411,"7","SUPT4H1"
"CYTH41",4.46293116332592e-05,0.680121885875422,0.419,0.128,0.612046379738517,"7","CYTH4"
"PSMG4",4.49971991373481e-05,0.988460871639996,0.258,0.063,0.617091588969591,"7","PSMG4"
"CHCHD51",4.5333687126018e-05,0.679788262654835,0.452,0.143,0.621706185246211,"7","CHCHD5"
"LAGE3",4.61643353002628e-05,0.590388742967599,0.387,0.112,0.633097694307804,"7","LAGE3"
"UBE2A1",4.64125194069389e-05,1.1135496918215,0.387,0.12,0.63650129114676,"7","UBE2A"
"MOB1A1",4.65171443515719e-05,0.787866426391893,0.548,0.192,0.637936117637456,"7","MOB1A"
"ACADM",4.71712166008242e-05,0.649747380920473,0.29,0.075,0.646906064463703,"7","ACADM"
"CALM22",4.77112678816198e-05,0.760415812730709,0.903,0.537,0.654312327728533,"7","CALM2"
"ACAT1",4.78146936781873e-05,1.01681513656081,0.258,0.063,0.65573070910266,"7","ACAT1"
"ARRDC11",4.79788684101127e-05,0.838577044458963,0.355,0.102,0.657982201376285,"7","ARRDC1"
"GTF2A2",4.83136209413128e-05,0.604229856550513,0.516,0.17,0.662572997589163,"7","GTF2A2"
"HHEX",5.08601446332322e-05,0.688846807023911,0.29,0.075,0.697496023500146,"7","HHEX"
"PSMA41",5.08634608021745e-05,0.431375204024782,0.452,0.139,0.697541501441022,"7","PSMA4"
"PFKL1",5.09412457376413e-05,0.905362979770076,0.355,0.103,0.698608244046013,"7","PFKL"
"CLNS1A",5.12415849474735e-05,0.635899494236856,0.581,0.211,0.702727095969651,"7","CLNS1A"
"NDUFS31",5.13839366867382e-05,0.733350256901251,0.484,0.161,0.704679307721928,"7","NDUFS3"
"MRPL14",5.17909275644617e-05,2.24729236701281,0.452,0.152,0.710260780619028,"7","MRPL14"
"RNPEP1",5.1872726453362e-05,0.959141668058132,0.323,0.09,0.711382570581407,"7","RNPEP"
"VPS292",5.2376732389097e-05,0.71771225531961,0.548,0.193,0.718294507984077,"7","VPS29"
"NRD1",5.29441963728316e-05,0.90738523455186,0.29,0.076,0.726076709057012,"7","NRD1"
"CNPPD1",5.5043047827955e-05,0.759564898986281,0.29,0.075,0.754860357912575,"7","CNPPD1"
"LARP7",5.54015935755854e-05,1.02552875846017,0.323,0.091,0.759777454295578,"7","LARP7"
"TOR2A",5.84880685466908e-05,0.993271357613533,0.258,0.064,0.802105372049318,"7","TOR2A"
"SNX33",5.87405459390095e-05,0.760281412779007,0.935,0.461,0.805567847007576,"7","SNX3"
"ATIC",5.93238580726811e-05,0.982451518492266,0.323,0.089,0.813567389608749,"7","ATIC"
"CHMP4B2",5.99651603287038e-05,0.747379768164682,0.516,0.173,0.822362208747844,"7","CHMP4B"
"DECR12",6.1153626507991e-05,0.800432624283177,0.516,0.183,0.838660833930589,"7","DECR1"
"VAMP7",6.31724366770084e-05,0.774821721287946,0.258,0.064,0.866346796588493,"7","VAMP7"
"IVNS1ABP",6.45103867104427e-05,0.894664090424724,0.258,0.064,0.884695443347011,"7","IVNS1ABP"
"TRIAP1",6.49933767236273e-05,0.674726121751389,0.29,0.076,0.891319168387825,"7","TRIAP1"
"UFM1",6.91147026782676e-05,0.792101124165804,0.323,0.089,0.947839032529761,"7","UFM1"
"LAT21",7.12232207143372e-05,0.445130917056353,0.323,0.09,0.97675524887642,"7","LAT2"
"SEC61B2",7.14726576376946e-05,0.757425621277162,0.774,0.314,0.980176026843343,"7","SEC61B"
"SMIM12",7.26265369789047e-05,0.308715359315879,0.387,0.115,0.996000328128699,"7","SMIM12"
"NUDT22",7.50579772570524e-05,0.758521928597003,0.323,0.09,1,"7","NUDT22"
"CHCHD3",7.67237759074856e-05,0.844971224357836,0.29,0.077,1,"7","CHCHD3"
"MSN3",7.76640983578444e-05,0.665893364593018,0.71,0.281,1,"7","MSN"
"ZNF131",8.03141432095975e-05,0.940248474339331,0.258,0.065,1,"7","ZNF131"
"MTCH2",8.10199223740135e-05,0.79584849619282,0.29,0.079,1,"7","MTCH2"
"KIAA1143",8.14760824747418e-05,1.21520898754157,0.258,0.066,1,"7","KIAA1143"
"PABPN1",8.15082940382169e-05,1.21403790151489,0.29,0.08,1,"7","PABPN1"
"SCNM1",8.24296881615512e-05,0.795457930566702,0.387,0.12,1,"7","SCNM1"
"OSBPL8",8.42283713458067e-05,0.796957167933748,0.258,0.065,1,"7","OSBPL8"
"HSD17B10",8.43099072440632e-05,0.641590770780589,0.548,0.193,1,"7","HSD17B10"
"CD41",8.92779689424327e-05,1.27076334539354,0.355,0.114,1,"7","CD4"
"MRPL45",9.19774535486946e-05,1.01331733998004,0.258,0.066,1,"7","MRPL45"
"DNTTIP1",9.30251356963951e-05,0.67583819485846,0.258,0.067,1,"7","DNTTIP1"
"SSB1",9.31158405358491e-05,0.652750755001197,0.613,0.229,1,"7","SSB"
"SSRP1",9.38740495449924e-05,1.07016808506458,0.29,0.081,1,"7","SSRP1"
"SERPINB62",9.41961813554445e-05,0.843759658389924,0.516,0.19,1,"7","SERPINB6"
"TOMM22",9.42416837026877e-05,0.475183293760878,0.677,0.247,1,"7","TOMM22"
"MLF2",9.51863980537685e-05,0.913880215404433,0.419,0.138,1,"7","MLF2"
"UQCR102",9.8486497366973e-05,0.461929580675089,0.871,0.343,1,"7","UQCR10"
"PFN14",9.98670156450017e-05,0.380599720588322,1,0.945,1,"7","PFN1"
"COMMD1",0.000100341102511878,0.503173157207081,0.355,0.103,1,"7","COMMD1"
"SEP151",0.000101800122911518,1.2436931644893,0.742,0.292,1,"7","SEP15"
"XAF11",0.000104067965411279,0.797755657821166,0.581,0.207,1,"7","XAF1"
"RPL7L1",0.00010706804706035,0.447954604273109,0.355,0.107,1,"7","RPL7L1"
"HCK2",0.000109952796733025,0.312709733017097,0.452,0.147,1,"7","HCK"
"METAP2",0.000112878880687479,0.689244131779886,0.387,0.12,1,"7","METAP2"
"COX5B2",0.000114155944680546,0.535686015072122,0.935,0.499,1,"7","COX5B"
"SNRPA",0.000116126672169766,0.648142080319964,0.355,0.105,1,"7","SNRPA"
"SH3BGRL33",0.000117819005387318,0.462395164191392,1,0.857,1,"7","SH3BGRL3"
"TXNDC171",0.000118726672196797,0.66049331360848,0.355,0.108,1,"7","TXNDC17"
"ADI11",0.0001203314681786,0.715969080329396,0.452,0.155,1,"7","ADI1"
"CTA-29F11.1",0.00012133345234278,1.03619927886497,0.258,0.068,1,"7","CTA-29F11.1"
"NAPRT12",0.000124719822984052,0.591117241975128,0.387,0.122,1,"7","NAPRT1"
"TLN1",0.000125278719596542,0.814682781708288,0.387,0.124,1,"7","TLN1"
"GNAS2",0.000127449411894858,0.768196281269553,0.71,0.295,1,"7","GNAS"
"COX8A2",0.000128948895774646,0.874429786516889,0.839,0.382,1,"7","COX8A"
"C1orf432",0.00012902417668109,0.785564389254618,0.581,0.223,1,"7","C1orf43"
"RGS101",0.000129375261595142,0.779438309110817,0.839,0.412,1,"7","RGS10"
"SNAP291",0.000132315597122823,1.04491358907726,0.29,0.082,1,"7","SNAP29"
"PITHD1",0.000132772179489663,0.323395213928645,0.419,0.132,1,"7","PITHD1"
"RPL391",0.000133747566680687,0.735745641273538,0.645,0.27,1,"7","RPL39"
"LINC00152",0.000134141980245559,0.588084544877144,0.323,0.094,1,"7","LINC00152"
"BRD4",0.000134584674457097,0.880161841096346,0.258,0.068,1,"7","BRD4"
"SH3BP2",0.000135036087638984,0.837772508552588,0.258,0.067,1,"7","SH3BP2"
"RGS192",0.000135795678150699,0.606515462258865,0.677,0.265,1,"7","RGS19"
"RTFDC1",0.000136301201068506,0.404963820191741,0.581,0.207,1,"7","RTFDC1"
"FKBP1A2",0.000138236157299602,0.600723010332344,0.903,0.461,1,"7","FKBP1A"
"BST23",0.00013830050839507,0.614337730631611,0.903,0.444,1,"7","BST2"
"CCNC",0.00013892917098498,0.573408675324569,0.323,0.093,1,"7","CCNC"
"GGCT",0.000140369427135228,0.912993496101943,0.258,0.068,1,"7","GGCT"
"COPE3",0.000141361676273251,0.71060103063003,0.903,0.432,1,"7","COPE"
"STAT6",0.000142661566649369,0.847333241421126,0.323,0.096,1,"7","STAT6"
"CD300A2",0.000148145691360933,0.676335658229146,0.387,0.124,1,"7","CD300A"
"C14orf1",0.000148282195097013,0.392974842168531,0.323,0.096,1,"7","C14orf1"
"NT5C",0.000151999695362512,0.429067461914852,0.387,0.124,1,"7","NT5C"
"TCF252",0.00015271266313313,0.52060165722859,0.677,0.25,1,"7","TCF25"
"COMT2",0.00015341384522004,0.608888240328806,0.452,0.153,1,"7","COMT"
"ZFP362",0.000157224718999571,0.468682053575286,1,0.702,1,"7","ZFP36"
"PDIA63",0.000160005261773078,0.622296205816763,0.613,0.236,1,"7","PDIA6"
"C11orf48",0.000164487247453668,0.437030325631143,0.419,0.134,1,"7","C11orf48"
"ANKRD11",0.000170420537582588,0.763078503672874,0.258,0.068,1,"7","ANKRD11"
"PAK2",0.000170488650943131,0.701352463921456,0.355,0.109,1,"7","PAK2"
"NOTCH2NL",0.000170652570989455,1.11868002226392,0.323,0.101,1,"7","NOTCH2NL"
"AATF",0.000173729318109551,0.29961097445515,0.355,0.107,1,"7","AATF"
"GLIPR12",0.00017755133671231,0.552750940940902,0.548,0.204,1,"7","GLIPR1"
"LINC00493",0.000179811321509038,0.762022894326694,0.516,0.188,1,"7","LINC00493"
"YBX12",0.000185725023657846,0.581061989216872,1,0.815,1,"7","YBX1"
"STX16",0.000189315897322501,0.585958866624167,0.29,0.082,1,"7","STX16"
"CCT3",0.0001924535048864,0.321168809829125,0.581,0.206,1,"7","CCT3"
"LGALS32",0.00019534904872575,0.347144981740701,0.613,0.242,1,"7","LGALS3"
"MX21",0.000196317696182307,0.653563915443468,0.355,0.11,1,"7","MX2"
"MRPL3",0.00019763905249844,0.752073112726213,0.355,0.111,1,"7","MRPL3"
"BAZ1A1",0.000198809941848912,0.684993306776979,0.548,0.212,1,"7","BAZ1A"
"INPP5D",0.000203467255510468,0.919712763199435,0.29,0.084,1,"7","INPP5D"
"FAM177A1",0.000204005102853617,0.770725459807779,0.355,0.112,1,"7","FAM177A1"
"ZNHIT12",0.000204074918707722,0.656114336571691,0.677,0.27,1,"7","ZNHIT1"
"OLA1",0.000204773666621587,0.26773115792579,0.419,0.134,1,"7","OLA1"
"UROS",0.000205996727216527,0.818987988473543,0.355,0.113,1,"7","UROS"
"PFDN21",0.000210685860806662,1.09766363855033,0.516,0.192,1,"7","PFDN2"
"NUDT1",0.000212194441982019,0.591292799502979,0.323,0.097,1,"7","NUDT1"
"UQCRC12",0.000213081903548056,0.259352095338934,0.516,0.18,1,"7","UQCRC1"
"COX16",0.000213239697477619,0.621460698447167,0.419,0.138,1,"7","COX16"
"FCGR2A2",0.00021367873888887,0.381004086802835,0.29,0.083,1,"7","FCGR2A"
"CKLF2",0.000216219383166206,0.798407739046362,0.548,0.212,1,"7","CKLF"
"GLUD11",0.0002177056052026,0.645847321056873,0.387,0.126,1,"7","GLUD1"
"PPIA2",0.000220510593352062,0.498936681500035,0.968,0.74,1,"7","PPIA"
"NBPF10",0.000223254832676583,0.67508736473119,0.258,0.07,1,"7","NBPF10"
"GRSF1",0.000226487044211503,0.485614456078717,0.387,0.124,1,"7","GRSF1"
"PABPC11",0.00023055171413976,0.494492007056374,1,0.859,1,"7","PABPC1"
"ETHE1",0.000230623189834691,0.35919326875371,0.419,0.137,1,"7","ETHE1"
"RHOG2",0.000231246184616803,0.643375099666097,0.774,0.386,1,"7","RHOG"
"TMEM2051",0.000237399251486316,0.277930960210497,0.355,0.11,1,"7","TMEM205"
"PTPN1",0.00023740747536406,1.11668687149788,0.258,0.072,1,"7","PTPN1"
"RPS6KB2",0.000239371565036746,0.712418482466224,0.323,0.097,1,"7","RPS6KB2"
"C15orf61",0.000242080464129243,0.576736741226082,0.258,0.07,1,"7","C15orf61"
"TOLLIP",0.00024236560122799,0.56448480836023,0.258,0.069,1,"7","TOLLIP"
"NDUFV21",0.000243851256279911,0.611593851000539,0.677,0.277,1,"7","NDUFV2"
"MRPL271",0.000249093036928307,0.843646032303824,0.323,0.099,1,"7","MRPL27"
"GADD45B2",0.000257288824041975,0.472018301942413,0.581,0.232,1,"7","GADD45B"
"PDHB",0.000260327120143448,0.779170437376393,0.419,0.145,1,"7","PDHB"
"NOP56",0.000262390951023558,0.501181148108514,0.419,0.141,1,"7","NOP56"
"ALKBH71",0.000262881427487717,0.415712426275988,0.613,0.232,1,"7","ALKBH7"
"TMEM179B1",0.000268610480655173,0.616053497305687,0.452,0.158,1,"7","TMEM179B"
"GSTO12",0.000276768229529487,0.338097919308418,0.71,0.287,1,"7","GSTO1"
"OSGEP",0.000285110021344413,0.90302190382753,0.258,0.071,1,"7","OSGEP"
"SLC16A31",0.000299939246198284,0.341691869468884,0.258,0.071,1,"7","SLC16A3"
"WDR74",0.000308928416654363,0.833119684358018,0.323,0.101,1,"7","WDR74"
"DHRS4L2",0.000309903709806713,2.1150144398092,0.355,0.118,1,"7","DHRS4L2"
"LIPA",0.000313770696776798,0.862401065510267,0.323,0.101,1,"7","LIPA"
"OTUB11",0.000323041369908448,0.403166400737695,0.452,0.158,1,"7","OTUB1"
"PRDX4",0.000323078361049733,0.48809328169301,0.29,0.085,1,"7","PRDX4"
"NR4A2",0.000324395155550813,1.00294676890758,0.484,0.198,1,"7","NR4A2"
"DPM1",0.0003244406194253,0.705427083494861,0.323,0.1,1,"7","DPM1"
"FASTK",0.00032925912433165,0.919356168442545,0.258,0.072,1,"7","FASTK"
"VPS25",0.000332718783002592,0.632407494026666,0.258,0.074,1,"7","VPS25"
"ARRB22",0.000336827258283433,0.346104613678634,0.645,0.253,1,"7","ARRB2"
"HP1BP3",0.00034567136523954,0.517038030124464,0.355,0.114,1,"7","HP1BP3"
"PPP2R3C",0.000349124514457843,0.860990167891937,0.258,0.074,1,"7","PPP2R3C"
"TMEM14C",0.000350533969159402,0.671982085437995,0.419,0.15,1,"7","TMEM14C"
"LACTB",0.000350641484733276,0.941345462798871,0.258,0.074,1,"7","LACTB"
"C7orf501",0.000358798957249323,0.465998790698534,0.452,0.158,1,"7","C7orf50"
"M6PR1",0.000362144469503214,0.406311800424478,0.581,0.218,1,"7","M6PR"
"C9orf1422",0.000364197180016525,0.580259818595761,0.581,0.238,1,"7","C9orf142"
"GRHPR",0.00036525109008618,0.426836440983883,0.387,0.127,1,"7","GRHPR"
"PPM1G",0.000373914803222415,0.411701353853241,0.452,0.157,1,"7","PPM1G"
"COPS8",0.000375068838089008,0.431545467055356,0.29,0.085,1,"7","COPS8"
"SAP30BP",0.000379981024134476,0.564467428633276,0.323,0.1,1,"7","SAP30BP"
"ADSS",0.000383381533146517,0.42911711371608,0.323,0.099,1,"7","ADSS"
"CHCHD22",0.000387392577838469,0.517639736290616,1,0.71,1,"7","CHCHD2"
"AKR7A2",0.000391117238494867,0.587805820539705,0.387,0.13,1,"7","AKR7A2"
"CANX",0.000394314461671873,0.522883592951776,0.419,0.145,1,"7","CANX"
"PTPLAD2",0.000394938262417626,1.06888448029292,0.29,0.091,1,"7","PTPLAD2"
"VASP2",0.000395591809592289,0.453754830171735,0.677,0.27,1,"7","VASP"
"FAM192A",0.000396153930899828,0.571359934572151,0.29,0.086,1,"7","FAM192A"
"UBE2L64",0.000401133946975386,0.460414971807516,0.774,0.341,1,"7","UBE2L6"
"ATRX",0.000413870027775616,0.432783394722646,0.323,0.099,1,"7","ATRX"
"PDCD61",0.000417501884697044,0.536868148260916,0.677,0.287,1,"7","PDCD6"
"ACADVL",0.000426024012221115,0.593051586663602,0.323,0.101,1,"7","ACADVL"
"GLO1",0.000426311198525837,0.575006031503764,0.387,0.131,1,"7","GLO1"
"MED28",0.000433716021148083,0.606526329917239,0.452,0.166,1,"7","MED28"
"ARHGAP41",0.000435958627450438,0.864574930070432,0.355,0.122,1,"7","ARHGAP4"
"POLR2H",0.000440447871739604,0.532394046295077,0.29,0.086,1,"7","POLR2H"
"MRPS16",0.000440640073286302,0.60409207770607,0.355,0.117,1,"7","MRPS16"
"SRP72",0.000442543715938708,0.455704485704521,0.452,0.161,1,"7","SRP72"
"ANP32A",0.00044654864151601,0.517976857221679,0.516,0.193,1,"7","ANP32A"
"ZBTB7A",0.000447090511753544,0.790472033224971,0.258,0.074,1,"7","ZBTB7A"
"H3F3A3",0.000449106765987219,0.486852329055951,0.839,0.38,1,"7","H3F3A"
"ZNF22",0.000455256540096257,0.700082733509558,0.29,0.087,1,"7","ZNF22"
"ALKBH5",0.000460929856624599,0.428946751393173,0.355,0.114,1,"7","ALKBH5"
"C19orf382",0.000461713045475313,0.406151030741909,0.323,0.102,1,"7","C19orf38"
"TRAPPC12",0.000474895386515313,0.489616322505338,0.871,0.445,1,"7","TRAPPC1"
"PPP1CB",0.000479472664047429,0.750128608009533,0.258,0.074,1,"7","PPP1CB"
"ARHGAP30",0.000495237394318053,0.334433688312968,0.452,0.16,1,"7","ARHGAP30"
"NDUFB51",0.000498874188634065,0.691280394532478,0.516,0.21,1,"7","NDUFB5"
"CHMP1B2",0.000500531330037937,0.601458068074239,0.613,0.257,1,"7","CHMP1B"
"POP5",0.000504608634218478,0.451033150826335,0.355,0.115,1,"7","POP5"
"NDUFB31",0.000507429924332962,0.701407371949845,0.387,0.137,1,"7","NDUFB3"
"COX20",0.000533704688082497,0.679893037138202,0.258,0.075,1,"7","COX20"
"STX5",0.000543537592471875,0.517707259503294,0.355,0.117,1,"7","STX5"
"NOB1",0.000545509763951671,0.643794058498977,0.323,0.103,1,"7","NOB1"
"HADHB",0.000546673055806836,0.843703867066474,0.387,0.139,1,"7","HADHB"
"ZNF581",0.000552819289465223,0.724655324642379,0.323,0.104,1,"7","ZNF581"
"HSPE12",0.000572089435540288,0.383875695229614,0.548,0.207,1,"7","HSPE1"
"SNRPC",0.000575902277898089,0.470031269568131,0.548,0.209,1,"7","SNRPC"
"ECHDC1",0.000585810818829228,0.432832295611337,0.323,0.106,1,"7","ECHDC1"
"FMNL11",0.000606947716330927,0.473243282651359,0.548,0.218,1,"7","FMNL1"
"CHPT1",0.00061061171298829,0.384265542009076,0.355,0.117,1,"7","CHPT1"
"DNPH1",0.000611776119388302,0.526130970875133,0.323,0.104,1,"7","DNPH1"
"CYCS1",0.00062614589557528,0.556207225317727,0.71,0.314,1,"7","CYCS"
"SURF2",0.000640248510361836,0.722101999922861,0.29,0.091,1,"7","SURF2"
"ZCRB1",0.000649291143692599,0.444158464757538,0.323,0.103,1,"7","ZCRB1"
"GBAS",0.000650606671769792,0.851216149845748,0.29,0.092,1,"7","GBAS"
"NDUFS2",0.000656150234282918,0.464224254192496,0.452,0.167,1,"7","NDUFS2"
"RCAN3",0.00065799049850466,0.698496711404713,0.323,0.107,1,"7","RCAN3"
"TMEM259",0.000683114031696282,0.804588224027565,0.258,0.077,1,"7","TMEM259"
"TRAPPC4",0.000689026875208103,0.672011565292107,0.355,0.121,1,"7","TRAPPC4"
"QDPR",0.000693164561975795,0.697013508166484,0.258,0.076,1,"7","QDPR"
"LCP13",0.000693646299396386,0.582313872877584,0.774,0.382,1,"7","LCP1"
"OFD1",0.000711326965775135,0.894168940267449,0.29,0.093,1,"7","OFD1"
"CD633",0.000713205315248274,0.47779375479808,0.742,0.34,1,"7","CD63"
